MyLkID,tnc_AB (k),tnc_BA (k),tnc_TOT (k),TMc_e (M)
7623,79.278,0.0,79.278,8.408937332396329
7624,0.0,0.0,0.0,0.0
7625,1553.171,411.913,1965.084,124.8989613358546
7626,0.0,157.584,157.584,3.206482101140693
7627,0.0,0.0,0.0,0.0
7628,0.0,0.0,0.0,0.0
7629,0.0,0.0,0.0,0.0
7630,0.0,98.389,98.389,1.5006394625910997
7631,332.208,140.387,472.595,9.204099469035317
7632,661.627,0.0,661.627,23.301652026523783
7633,0.0,0.0,0.0,0.0
7634,48.797,622.248,671.0450000000001,1.6099425202465552
7635,0.0,0.0,0.0,0.0
7636,313.185,0.0,313.185,0.1529811694978254
7637,332.208,140.387,472.595,23.242662636233288
7638,184.787,0.0,184.787,16.3432159008861
7639,332.208,140.387,472.595,0.2399289801596551
7640,0.0,0.0,0.0,0.0
7641,95.362,157.584,252.946,6.481977860507293
7642,295.137,12.527,307.664,0.1465083029576358
7643,0.0,0.0,0.0,0.0
7644,661.627,0.0,661.627,65.92665941250829
7645,0.0,0.0,0.0,0.0
7646,24.362,628.41,652.7719999999999,28.404557819764886
7647,0.0,15.792,15.792,0.5291396263839396
7648,318.332,0.0,318.332,17.387414623034456
7649,0.0,589.536,589.536,27.128055810447403
7650,0.0,10.138,10.138,0.25962253493923654
7651,157.706,6.264,163.97,0.0521115089756865
7652,472.351,0.0,472.351,15.468172217729826
7653,0.0,0.0,0.0,0.0
7654,290.993,419.666,710.659,16.891710651112195
7655,452.844,0.0,452.844,17.4605787564903
7656,0.0,0.0,0.0,0.0
7657,27.593,157.584,185.177,0.6746952179750814
7658,0.0,0.0,0.0,0.0
7659,0.0,0.0,0.0,0.0
7660,0.0,79.278,79.278,0.2377301801359643
7661,0.0,703.204,703.204,2.9243405775505704
7662,0.0,0.0,0.0,0.0
7663,0.0,5.119,5.119,0.11577078519802292
7664,48.797,622.248,671.0450000000001,19.538890111319997
7665,0.0,0.0,0.0,0.0
7666,0.0,0.0,0.0,0.0
7667,315.294,290.993,606.287,0.841863816390601
7668,28.773,79.278,108.051,0.030613133787515498
7669,1567.46,354.366,1921.826,29.003271172531175
7670,104.372,0.0,104.372,0.026147778675748284
7671,0.0,0.0,0.0,0.0
7672,0.0,0.0,0.0,0.0
7673,18.791,452.844,471.635,4.750917319802415
7674,0.0,0.0,0.0,0.0
7675,1567.46,354.366,1921.826,42.44903072425329
7676,0.0,0.0,0.0,0.0
7677,0.0,0.0,0.0,0.0
7678,0.0,0.0,0.0,0.0
7679,0.0,0.0,0.0,0.0
7680,332.208,140.387,472.595,4.812769174523949
7681,104.372,0.0,104.372,1.207636301044467
7682,0.0,2.842,2.842,0.0010359616734995048
7683,96.998,0.0,96.998,0.4677747575326424
7684,0.0,0.0,0.0,0.0
7685,23.903,648.884,672.787,15.478369109297947
7686,31.939,0.0,31.939,0.019676859106236566
7687,628.41,157.448,785.858,32.06193867053352
7688,0.0,0.0,0.0,0.0
7689,0.0,0.0,0.0,0.0
7690,0.0,30.941,30.941,0.010358673397763031
7691,0.0,10.061,10.061,0.023430115829660137
7692,0.0,0.0,0.0,0.0
7693,0.0,0.0,0.0,0.0
7694,0.0,0.0,0.0,0.0
7695,0.0,0.0,0.0,0.0
7696,0.0,0.0,0.0,0.0
7697,0.0,0.0,0.0,0.0
7698,0.0,0.0,0.0,0.0
7699,0.0,0.0,0.0,0.0
7700,5.629,0.0,5.629,0.00420725130496579
7701,0.0,0.0,0.0,0.0
7702,0.0,0.0,0.0,0.0
7703,0.0,0.0,0.0,0.0
7704,35.097,84.329,119.42599999999999,0.07368905303318897
7705,0.0,0.0,0.0,0.0
7706,0.0,0.0,0.0,0.0
7707,0.0,0.0,0.0,0.0
7708,0.0,0.0,0.0,0.0
7709,0.0,157.584,157.584,10.00403894960891
7710,0.0,0.0,0.0,0.0
7711,211.074,0.0,211.074,8.810669249928184
7712,10.138,0.0,10.138,1.095896086884276
7713,0.0,0.0,0.0,0.0
7714,0.0,0.0,0.0,0.0
7715,208.744,184.787,393.531,10.241555805071561
7716,411.913,1553.171,1965.084,42.57360877341425
7717,84.905,35.097,120.00200000000001,0.2779656572535508
7718,0.0,157.584,157.584,3.979214463001267
7719,290.993,315.294,606.287,32.013920925357745
7720,0.0,154.019,154.019,6.316157551698846
7721,193.995,472.878,666.873,3.0997695224779998
7722,290.993,315.294,606.287,1.093365074521777
7723,0.0,0.0,0.0,0.0
7724,0.0,0.0,0.0,0.0
7725,335.013,667.66,1002.673,3.4013102483721496
7726,98.389,0.0,98.389,3.12738345825956
7727,10.138,0.0,10.138,0.029725396239544975
7728,0.0,30.941,30.941,0.004104749912917651
7729,0.0,157.584,157.584,0.2729073834068162
7730,335.013,667.66,1002.673,3.982703428707657
7731,5.684,0.0,5.684,0.27276603698240937
7732,65.31,628.41,693.72,20.60097074628412
7733,0.0,0.0,0.0,0.0
7734,0.0,0.0,0.0,0.0
7735,0.0,211.074,211.074,0.28919067318662167
7736,0.0,0.0,0.0,0.0
7737,0.0,0.0,0.0,0.0
7738,0.0,0.0,0.0,0.0
7739,0.0,184.787,184.787,0.2199534736068213
7740,2164.842,335.575,2500.417,45.19800663516135
7741,0.0,0.0,0.0,0.0
7742,1553.171,383.139,1936.31,0.291950177440552
7743,0.0,0.0,0.0,0.0
7744,48.797,622.248,671.0450000000001,1.7563575573524606
7745,0.0,0.0,0.0,0.0
7746,0.0,0.0,0.0,0.0
7747,0.0,0.0,0.0,0.0
7748,369.573,313.116,682.689,2.5916646412899267
7749,0.0,0.0,0.0,0.0
7750,0.0,0.0,0.0,0.0
7751,0.0,211.074,211.074,0.1214478451812012
7752,290.993,315.294,606.287,15.324018569622536
7753,0.0,0.0,0.0,0.0
7754,105.29,252.987,358.277,0.6212425385426279
7755,0.0,359.087,359.087,17.874984648446375
7756,184.787,0.0,184.787,3.9050324618298373
7757,0.0,0.0,0.0,0.0
7758,342.289,0.0,342.289,1.679915498167323
7759,27.593,157.584,185.177,2.10173695431451
7760,10.138,0.0,10.138,0.3375124750541392
7761,33.222,157.584,190.806,0.8592082610130317
7762,27.593,157.584,185.177,0.5894762326990857
7763,0.0,18.791,18.791,0.2009544346645847
7764,0.0,0.0,0.0,0.0
7765,10.138,0.0,10.138,0.16567687326527883
7766,0.0,359.087,359.087,0.44057832042051776
7767,0.0,0.0,0.0,0.0
7768,0.0,518.418,518.418,1.0872342036101696
7769,184.787,0.0,184.787,0.7105017789676551
7770,0.0,0.0,0.0,0.0
7771,48.797,622.248,671.0450000000001,4.198490024620491
7772,0.0,0.0,0.0,0.0
7773,33.222,157.584,190.806,5.160785243672506
7774,0.0,0.0,0.0,0.0
7775,0.0,0.0,0.0,0.0
7776,0.0,0.0,0.0,0.0
7777,61.882,0.0,61.882,1.4766704424717076
7778,0.0,0.0,0.0,0.0
7779,0.0,79.278,79.278,0.2119709891374317
7780,1567.46,354.366,1921.826,0.8708112197857112
7781,0.0,0.0,0.0,0.0
7782,0.0,157.584,157.584,1.5901518810845687
7783,332.208,140.387,472.595,0.5893875862799711
7784,0.0,359.087,359.087,0.4001280607439218
7785,0.0,0.0,0.0,0.0
7786,0.0,0.0,0.0,0.0
7787,0.0,0.0,0.0,0.0
7788,0.0,0.0,0.0,0.0
7789,0.0,0.0,0.0,0.0
7790,0.0,251.27,251.27,0.05086988213927786
7791,290.36,49.557,339.91700000000003,0.2358561856179009
7792,0.0,0.0,0.0,0.0
7793,2.842,0.0,2.842,0.0013875988074115125
7794,92.393,0.0,92.393,0.07844156923620806
7795,49.557,290.36,339.91700000000003,0.0885776795150621
7796,0.0,339.193,339.193,0.1170747203024676
7797,0.0,0.0,0.0,0.0
7798,140.387,337.892,478.279,1.6164673220979766
7799,0.0,0.0,0.0,0.0
7800,0.0,0.0,0.0,0.0
7801,0.0,0.0,0.0,0.0
7802,290.993,315.294,606.287,3.3913960487683004
7803,0.0,157.584,157.584,3.009030140892904
7804,0.0,10.138,10.138,0.01730160836537239
7805,24.362,638.547,662.909,13.894904774947584
7806,0.0,0.0,0.0,0.0
7807,0.0,0.0,0.0,0.0
7808,332.208,140.387,472.595,0.5106237198548118
7809,661.627,0.0,661.627,3.1771945707577887
7810,0.0,157.584,157.584,1.5129938623197074
7811,1567.46,354.366,1921.826,2.7421114505016773
7812,0.0,0.0,0.0,0.0
7813,0.0,0.0,0.0,0.0
7814,0.0,0.0,0.0,0.0
7815,0.0,0.0,0.0,0.0
7816,0.0,0.0,0.0,0.0
7817,0.0,0.0,0.0,0.0
7818,0.0,0.0,0.0,0.0
7819,0.0,0.0,0.0,0.0
7820,166.104,70.194,236.298,0.06656547504758523
7821,0.0,0.0,0.0,0.0
7822,0.0,0.0,0.0,0.0
7823,0.0,0.0,0.0,0.0
7824,522.487,118.122,640.6089999999999,0.23926135294962894
7825,0.0,0.0,0.0,0.0
7826,0.0,0.0,0.0,0.0
7827,0.0,0.0,0.0,0.0
7828,0.0,0.0,0.0,0.0
7829,0.0,0.0,0.0,0.0
7830,0.0,0.0,0.0,0.0
7831,0.0,0.0,0.0,0.0
7832,0.0,0.0,0.0,0.0
7833,0.0,0.0,0.0,0.0
7834,166.104,70.194,236.298,0.048366315700093386
7835,0.0,0.0,0.0,0.0
7836,0.0,0.0,0.0,0.0
7837,0.0,0.0,0.0,0.0
7838,66.773,0.0,66.773,0.015528047168224306
7839,6.264,147.569,153.833,0.158372564511829
7840,0.0,0.0,0.0,0.0
7841,0.0,0.0,0.0,0.0
7842,0.0,105.537,105.537,0.14870657233796472
7843,0.0,0.0,0.0,0.0
7844,0.0,0.0,0.0,0.0
7845,0.0,0.0,0.0,0.0
7846,0.0,25.593,25.593,0.006165922723504688
7847,44.836,628.41,673.246,0.23127529157141555
7848,0.0,0.0,0.0,0.0
7849,0.0,0.0,0.0,0.0
7850,12.308,0.0,12.308,0.010012256109117839
7851,2.168,0.0,2.168,0.0005467668621306851
7852,0.0,0.0,0.0,0.0
7853,0.0,0.0,0.0,0.0
7854,0.0,0.0,0.0,0.0
7855,0.0,0.0,0.0,0.0
7856,0.0,0.0,0.0,0.0
7857,0.0,0.0,0.0,0.0
7858,1.084,11.14,12.224,0.003206459945403493
7859,0.0,0.0,0.0,0.0
7860,0.0,0.0,0.0,0.0
7861,0.0,0.0,0.0,0.0
7862,0.0,0.0,0.0,0.0
7863,0.0,0.0,0.0,0.0
7864,0.0,0.0,0.0,0.0
7865,3.253,0.0,3.253,0.001004993108709763
7866,0.0,0.0,0.0,0.0
7867,0.0,0.0,0.0,0.0
7868,0.0,0.0,0.0,0.0
7869,12.308,0.0,12.308,0.0013301193431730386
7870,0.0,0.0,0.0,0.0
7871,0.0,0.0,0.0,0.0
7872,0.0,0.0,0.0,0.0
7873,0.0,0.0,0.0,0.0
7874,0.0,0.0,0.0,0.0
7875,0.0,0.0,0.0,0.0
7876,0.0,0.0,0.0,0.0
7877,0.0,0.0,0.0,0.0
7878,0.0,0.0,0.0,0.0
7879,0.0,0.0,0.0,0.0
7880,0.0,0.0,0.0,0.0
7881,0.0,0.0,0.0,0.0
7882,4.606,0.0,4.606,0.00011505036842544363
7883,0.0,0.0,0.0,0.0
7884,0.0,0.0,0.0,0.0
7885,0.0,0.0,0.0,0.0
7886,0.0,0.0,0.0,0.0
7887,0.0,0.0,0.0,0.0
7888,22.28,0.0,22.28,0.013798701972759649
7889,0.0,0.0,0.0,0.0
7890,0.0,0.0,0.0,0.0
7891,0.0,0.0,0.0,0.0
7892,0.0,0.0,0.0,0.0
7893,0.0,0.0,0.0,0.0
7894,0.0,0.0,0.0,0.0
7895,0.0,0.0,0.0,0.0
7896,0.0,0.0,0.0,0.0
7897,0.0,0.0,0.0,0.0
7898,0.0,0.0,0.0,0.0
7899,0.0,0.0,0.0,0.0
7900,0.0,0.0,0.0,0.0
7901,0.0,0.0,0.0,0.0
7902,0.0,0.0,0.0,0.0
7903,0.0,0.0,0.0,0.0
7904,0.0,0.0,0.0,0.0
7905,0.0,0.0,0.0,0.0
7906,6.154,0.0,6.154,0.0022288727890226166
7907,0.0,6.154,6.154,0.0022731838054230098
7908,0.0,0.0,0.0,0.0
7909,0.0,0.0,0.0,0.0
7910,0.0,0.0,0.0,0.0
7911,0.0,0.0,0.0,0.0
7912,0.0,0.0,0.0,0.0
7913,0.0,0.0,0.0,0.0
7914,0.0,0.0,0.0,0.0
7915,0.0,0.0,0.0,0.0
7916,0.0,0.0,0.0,0.0
7917,0.0,0.0,0.0,0.0
7918,0.0,0.0,0.0,0.0
7919,0.0,0.0,0.0,0.0
7920,0.0,0.0,0.0,0.0
7921,0.0,0.0,0.0,0.0
7922,0.0,0.0,0.0,0.0
7923,12.308,0.0,12.308,0.29567941150504795
7924,0.0,0.0,0.0,0.0
7925,0.0,0.0,0.0,0.0
7926,0.0,0.0,0.0,0.0
7927,12.224,0.0,12.224,0.4150201394429028
7928,0.0,0.0,0.0,0.0
7929,46.308,0.0,46.308,2.0298548760265005
7930,0.0,0.0,0.0,0.0
7931,0.0,0.0,0.0,0.0
7932,0.0,0.0,0.0,0.0
7933,0.0,0.0,0.0,0.0
7934,0.0,0.0,0.0,0.0
7935,3.253,0.0,3.253,0.03404915742892615
7936,0.0,0.0,0.0,0.0
7937,4.606,0.0,4.606,0.07719717698407529
7938,0.0,0.0,0.0,0.0
7939,0.0,6.154,6.154,0.00883245323919138
7940,0.0,0.0,0.0,0.0
7941,0.0,0.0,0.0,0.0
7942,0.0,0.0,0.0,0.0
7943,9.391,0.0,9.391,0.36349934420826113
7944,0.0,0.0,0.0,0.0
7945,0.0,0.0,0.0,0.0
7946,28.611,0.0,28.611,0.9355495133924535
7947,12.308,0.0,12.308,0.4119865484503261
7948,0.0,0.0,0.0,0.0
7949,0.0,0.0,0.0,0.0
7950,46.308,0.0,46.308,2.4403843506600333
7951,0.0,0.0,0.0,0.0
7952,3.253,0.0,3.253,0.009964001662846271
7953,0.0,3.253,3.253,0.07344361234122822
7954,0.0,0.0,0.0,0.0
7955,4.606,0.0,4.606,0.015228417732230064
7956,0.0,0.0,0.0,0.0
7957,0.0,0.0,0.0,0.0
7958,0.0,0.0,0.0,0.0
7959,1.084,0.0,1.084,0.0003572896125701895
7960,0.0,0.0,0.0,0.0
7961,0.0,0.0,0.0,0.0
7962,0.0,0.0,0.0,0.0
7963,0.0,0.0,0.0,0.0
7964,0.0,0.0,0.0,0.0
7965,0.0,0.0,0.0,0.0
7966,0.0,0.0,0.0,0.0
7967,0.0,0.0,0.0,0.0
7968,0.0,0.0,0.0,0.0
7969,0.0,0.0,0.0,0.0
7970,0.0,0.0,0.0,0.0
7971,0.0,0.0,0.0,0.0
7972,0.0,0.0,0.0,0.0
7973,0.0,0.0,0.0,0.0
7974,36.917,0.0,36.917,1.169157863833341
7975,4.606,0.0,4.606,0.05725114735464853
7976,22.28,0.0,22.28,0.49511914757855285
7977,0.0,0.0,0.0,0.0
7978,11.14,35.833,46.973,0.23410582749095066
7979,28.611,0.0,28.611,0.02273309444803866
7980,0.0,0.0,0.0,0.0
7981,0.0,0.0,0.0,0.0
7982,3.253,0.0,3.253,0.03611705074523472
7983,0.0,0.0,0.0,0.0
7984,0.0,0.0,0.0,0.0
7985,46.308,0.0,46.308,0.437587164504298
7986,0.0,0.0,0.0,0.0
7987,0.0,0.0,0.0,0.0
7988,0.0,0.0,0.0,0.0
7989,0.0,0.0,0.0,0.0
7990,0.0,0.0,0.0,0.0
7991,0.0,0.0,0.0,0.0
7992,0.0,0.0,0.0,0.0
7993,0.0,0.0,0.0,0.0
7994,0.0,0.0,0.0,0.0
7995,0.0,0.0,0.0,0.0
7996,3.253,0.0,3.253,0.016770042252166523
7997,3.253,0.0,3.253,0.010921300223505253
7998,0.0,0.0,0.0,0.0
7999,0.0,0.0,0.0,0.0
8000,12.308,0.0,12.308,0.12821923741367613
8001,0.0,0.0,0.0,0.0
8002,0.0,0.0,0.0,0.0
8003,0.0,0.0,0.0,0.0
8004,0.0,0.0,0.0,0.0
8005,0.0,0.0,0.0,0.0
8006,0.0,0.0,0.0,0.0
8007,0.0,0.0,0.0,0.0
8008,0.0,0.0,0.0,0.0
8009,0.0,0.0,0.0,0.0
8010,0.0,0.0,0.0,0.0
8011,0.0,0.0,0.0,0.0
8012,0.0,0.0,0.0,0.0
8013,0.0,0.0,0.0,0.0
8014,0.0,0.0,0.0,0.0
8015,0.0,0.0,0.0,0.0
8016,0.0,0.0,0.0,0.0
8017,0.0,0.0,0.0,0.0
8018,0.0,7.702,7.702,0.056788998255550144
8019,0.0,0.0,0.0,0.0
8020,0.0,7.702,7.702,0.004691712314357483
8021,46.308,0.0,46.308,0.4038253288800728
8022,0.0,0.0,0.0,0.0
8023,0.0,0.0,0.0,0.0
8024,0.0,0.0,0.0,0.0
8025,0.0,0.0,0.0,0.0
8026,0.0,0.0,0.0,0.0
8027,0.0,0.0,0.0,0.0
8028,0.0,0.0,0.0,0.0
8029,6.154,0.0,6.154,0.00870417824875998
8030,0.0,0.0,0.0,0.0
8031,0.0,0.0,0.0,0.0
8032,0.0,0.0,0.0,0.0
8033,0.0,0.0,0.0,0.0
8034,0.0,0.0,0.0,0.0
8035,0.0,0.0,0.0,0.0
8036,0.0,0.0,0.0,0.0
8037,0.0,0.0,0.0,0.0
8038,0.0,0.0,0.0,0.0
8039,0.0,0.0,0.0,0.0
8040,0.0,0.0,0.0,0.0
8041,0.0,0.0,0.0,0.0
8042,0.0,0.0,0.0,0.0
8043,12.308,0.0,12.308,0.18469881446246034
8044,0.0,0.0,0.0,0.0
8045,0.0,0.0,0.0,0.0
8046,0.0,0.0,0.0,0.0
8047,0.0,0.0,0.0,0.0
8048,0.0,0.0,0.0,0.0
8049,0.0,0.0,0.0,0.0
8050,0.0,0.0,0.0,0.0
8051,35.765,4.621,40.386,0.005787892419591714
8052,259.405,0.0,259.405,0.0993540712118365
8053,0.0,0.0,0.0,0.0
8054,0.0,0.0,0.0,0.0
8055,0.0,0.0,0.0,0.0
8056,0.0,0.0,0.0,0.0
8057,0.0,0.0,0.0,0.0
8058,0.0,0.0,0.0,0.0
8059,0.0,0.0,0.0,0.0
8060,0.0,0.0,0.0,0.0
8061,0.0,0.0,0.0,0.0
8062,0.0,0.0,0.0,0.0
8063,0.0,0.0,0.0,0.0
8064,0.0,0.0,0.0,0.0
8065,0.0,0.0,0.0,0.0
8066,0.0,0.0,0.0,0.0
8067,0.0,0.0,0.0,0.0
8068,0.0,0.0,0.0,0.0
8069,0.0,0.0,0.0,0.0
8070,0.0,0.0,0.0,0.0
8071,0.0,0.0,0.0,0.0
8072,0.0,0.0,0.0,0.0
8073,0.0,0.0,0.0,0.0
8074,0.0,0.0,0.0,0.0
8075,0.0,0.0,0.0,0.0
8076,0.0,0.0,0.0,0.0
8077,0.0,0.0,0.0,0.0
8078,0.0,0.0,0.0,0.0
8079,0.0,0.0,0.0,0.0
8080,0.0,0.0,0.0,0.0
8081,0.0,0.0,0.0,0.0
8082,0.0,0.0,0.0,0.0
8083,0.0,0.0,0.0,0.0
8084,0.0,0.0,0.0,0.0
8085,0.0,0.0,0.0,0.0
8086,0.0,0.0,0.0,0.0
8087,0.0,0.0,0.0,0.0
8088,0.0,0.0,0.0,0.0
8089,0.0,0.0,0.0,0.0
8090,0.0,0.0,0.0,0.0
8091,0.0,0.0,0.0,0.0
8092,14.705,0.0,14.705,0.001317844575637641
8093,14.705,15.976,30.681,0.028375584395272574
8094,0.0,0.0,0.0,0.0
8095,0.0,0.0,0.0,0.0
8096,3.734,6.969,10.703,0.0034445168368873783
8097,10.917,0.0,10.917,0.009507476195945247
8098,6.969,3.734,10.703,0.0032743415411650317
8099,22.081,0.0,22.081,0.005548587600110665
8100,10.917,0.0,10.917,0.021217285753529515
8101,259.405,0.0,259.405,0.743607378850032
8102,3.994,0.0,3.994,0.0020465666737525807
8103,0.0,7.988,7.988,0.004164113374323276
8104,0.0,3.994,3.994,0.0020809157073898086
8105,6.969,3.734,10.703,0.0054087596732729495
8106,6.969,3.734,10.703,0.005230866858694779
8107,32.179,0.0,32.179,0.001695357715829556
8108,17.462,0.0,17.462,0.005027679820288022
8109,0.0,0.0,0.0,0.0
8110,0.0,0.0,0.0,0.0
8111,17.019,0.0,17.019,0.01245702354558355
8112,18.494,0.0,18.494,0.014730055628276395
8113,0.0,0.0,0.0,0.0
8114,0.0,0.0,0.0,0.0
8115,259.405,0.0,259.405,0.10556820189307711
8116,0.0,259.405,259.405,0.09478500325481795
8117,0.0,7.467,7.467,0.0033621719543718348
8118,0.0,7.988,7.988,0.0020344915049025003
8119,0.0,0.0,0.0,0.0
8120,14.705,0.0,14.705,0.005038112538233736
8121,0.0,0.0,0.0,0.0
8122,14.705,0.0,14.705,0.002250101845308414
8123,0.0,0.0,0.0,0.0
8124,0.0,7.467,7.467,0.006943000701069865
8125,0.0,14.705,14.705,0.01888483349147034
8126,0.0,0.0,0.0,0.0
8127,16.504,0.0,16.504,0.002966753390039387
8128,7.467,0.0,7.467,0.0027417312470711056
8129,0.0,10.251,10.251,0.0026366266303526208
8130,13.938,7.467,21.405,0.03535462858891781
8131,11.982,0.0,11.982,0.006819774265493958
8132,228.777,0.0,228.777,0.08378106237113947
8133,0.0,197.633,197.633,0.05244589838738531
8134,15.976,0.0,15.976,0.006726179837288411
8135,13.938,7.467,21.405,0.008088205330008818
8136,7.988,0.0,7.988,0.0015940428171614869
8137,0.0,56.62,56.62,0.02103543158557464
8138,0.0,0.0,0.0,0.0
8139,0.0,0.0,0.0,0.0
8140,22.081,0.0,22.081,0.013892777879559132
8141,0.0,0.0,0.0,0.0
8142,13.938,0.0,13.938,0.005426481536843085
8143,0.0,7.467,7.467,0.0012569831769599438
8144,0.0,0.0,0.0,0.0
8145,0.0,0.0,0.0,0.0
8146,5.991,36.423,42.414,0.007547685748483479
8147,16.09,0.0,16.09,0.003551854783624829
8148,0.0,0.0,0.0,0.0
8149,0.0,0.0,0.0,0.0
8150,0.0,7.467,7.467,0.0006180703842934462
8151,7.467,0.0,7.467,0.0005631557020369566
8152,0.0,6.203,6.203,0.007592262802756162
8153,0.0,0.0,0.0,0.0
8154,29.411,0.0,29.411,0.001898751100718645
8155,0.0,0.0,0.0,0.0
8156,0.0,0.0,0.0,0.0
8157,0.0,0.0,0.0,0.0
8158,0.0,0.0,0.0,0.0
8159,0.0,0.0,0.0,0.0
8160,518.81,0.0,518.81,16.402749340736587
8161,0.0,0.0,0.0,0.0
8162,15.976,0.0,15.976,0.14795324893078032
8163,0.0,0.0,0.0,0.0
8164,0.0,11.982,11.982,0.37932163952005077
8165,0.0,0.0,0.0,0.0
8166,390.644,0.0,390.644,8.864335320265205
8167,14.705,0.0,14.705,0.03226968231589713
8168,13.938,0.0,13.938,0.5419152409328717
8169,12.66,0.0,12.66,0.24074994164715213
8170,0.0,17.019,17.019,0.12871411571182356
8171,29.411,3.994,33.405,0.8346133939908732
8172,0.0,0.0,0.0,0.0
8173,259.405,0.0,259.405,0.646693642870054
8174,29.411,0.0,29.411,0.5124808279453223
8175,14.705,0.0,14.705,0.004439516756325946
8176,11.982,0.0,11.982,0.28718792387248987
8177,0.0,0.0,0.0,0.0
8178,0.0,0.0,0.0,0.0
8179,7.988,0.0,7.988,0.0018853275595108496
8180,0.0,0.0,0.0,0.0
8181,13.938,7.467,21.405,0.2896579034007235
8182,56.62,0.0,56.62,1.1157359141841554
8183,421.789,0.0,421.789,3.3501110770506726
8184,0.0,17.019,17.019,0.11708476488416789
8185,0.0,0.0,0.0,0.0
8186,0.0,0.0,0.0,0.0
8187,6.203,0.0,6.203,0.1399571963033278
8188,29.411,15.976,45.387,0.26467477798964756
8189,0.0,0.0,0.0,0.0
8190,5.991,0.0,5.991,0.0016992363911238599
8191,0.0,0.0,0.0,0.0
8192,421.789,0.0,421.789,8.82771384621828
8193,29.411,15.976,45.387,0.9446312816180816
8194,0.0,0.0,0.0,0.0
8195,29.411,0.0,29.411,0.32671772818623795
8196,0.0,0.0,0.0,0.0
8197,0.0,11.982,11.982,0.3119414360580204
8198,0.0,46.522,46.522,0.025630008735942875
8199,0.0,0.0,0.0,0.0
8200,0.0,0.0,0.0,0.0
8201,0.0,0.0,0.0,0.0
8202,0.0,0.0,0.0,0.0
8203,0.0,0.0,0.0,0.0
8204,0.0,0.0,0.0,0.0
8205,0.0,0.0,0.0,0.0
8206,0.0,0.0,0.0,0.0
8207,0.0,0.0,0.0,0.0
8208,0.0,0.0,0.0,0.0
8209,0.0,0.0,0.0,0.0
8210,0.0,0.0,0.0,0.0
8211,29.411,0.0,29.411,0.10557584439013673
8212,0.0,0.0,0.0,0.0
8213,29.411,0.0,29.411,0.07553567388673504
8214,3.994,0.0,3.994,0.009649199382078278
8215,0.0,0.0,0.0,0.0
8216,0.0,0.0,0.0,0.0
8217,0.0,0.0,0.0,0.0
8218,15.976,0.0,15.976,0.013753415322693465
8219,0.0,0.0,0.0,0.0
8220,0.0,0.0,0.0,0.0
8221,0.0,0.0,0.0,0.0
8222,0.0,0.0,0.0,0.0
8223,0.0,0.0,0.0,0.0
8224,13.938,0.0,13.938,0.1007921260909849
8225,518.81,0.0,518.81,5.673759780719846
8226,0.0,0.0,0.0,0.0
8227,0.0,0.0,0.0,0.0
8228,0.0,0.0,0.0,0.0
8229,29.562,4.621,34.183,0.63776334994514
8230,0.0,518.81,518.81,2.6527092271447636
8231,0.0,0.0,0.0,0.0
8232,0.0,0.0,0.0,0.0
8233,0.0,0.0,0.0,0.0
8234,14.705,0.0,14.705,0.008635097200635364
8235,0.0,0.0,0.0,0.0
8236,0.0,0.0,0.0,0.0
8237,15.675,0.0,15.675,0.11101079371427203
8238,0.0,0.0,0.0,0.0
8239,0.0,0.0,0.0,0.0
8240,17.462,0.0,17.462,0.30785724637502393
8241,17.462,0.0,17.462,0.36387637913712473
8242,0.0,12.66,12.66,0.02483245594902324
8243,7.467,0.0,7.467,0.05176824681863846
8244,0.0,7.467,7.467,0.012605490754509226
8245,0.0,0.0,0.0,0.0
8246,0.0,11.982,11.982,0.059630598702457877
8247,0.0,0.0,0.0,0.0
8248,0.0,0.0,0.0,0.0
8249,29.411,0.0,29.411,0.02323421582702873
8250,0.0,0.0,0.0,0.0
8251,421.789,0.0,421.789,4.25004150778027
8252,0.0,7.988,7.988,0.005454420882461677
8253,10.099,0.0,10.099,0.015121283612823205
8254,0.0,0.0,0.0,0.0
8255,0.0,0.0,0.0,0.0
8256,0.0,0.0,0.0,0.0
8257,0.0,0.0,0.0,0.0
8258,0.0,0.0,0.0,0.0
8259,17.462,0.0,17.462,0.1209823301154368
8260,0.0,17.019,17.019,0.02522112041351116
8261,18.494,0.0,18.494,0.07690412526905742
8262,0.0,7.467,7.467,0.011266924146946366
8263,0.0,0.0,0.0,0.0
8264,14.705,0.0,14.705,0.0033515554316575404
8265,0.0,0.0,0.0,0.0
8266,0.0,0.0,0.0,0.0
8267,0.0,0.0,0.0,0.0
8268,0.0,0.0,0.0,0.0
8269,3.844,0.0,3.844,0.026472807707429803
8270,0.0,0.0,0.0,0.0
8271,0.0,0.0,0.0,0.0
8272,3.687,7.467,11.154,0.004296832389576814
8273,421.789,0.0,421.789,1.231110091136425
8274,0.0,0.0,0.0,0.0
8275,0.0,0.0,0.0,0.0
8276,0.0,0.0,0.0,0.0
8277,193.012,0.0,193.012,0.0919256813201745
8278,0.0,97.022,97.022,0.06364792658957605
8279,0.0,7.467,7.467,0.0020842646672011218
8280,0.0,0.0,0.0,0.0
8281,0.0,14.705,14.705,0.022660150415339808
8282,0.677,0.0,0.677,0.00029551278955796876
8283,0.0,15.976,15.976,0.0073546675118444154
8284,0.0,0.0,0.0,0.0
8285,0.0,0.0,0.0,0.0
8286,0.0,0.0,0.0,0.0
